Probeset	Gene Symbol	EntrezsA	logFC	AveExpr	t	P.Value	adj.P.Val	B
209317_at	POLR1C	9533	0,749461277	9,635007454	2,484371671	0,023636066	0,116089304	-3,799116119
200087_s_at	TMED2	10959	-0,467992759	11,38324549	-2,483141569	0,023695618	0,116289941	-3,80142366
65588_at	SNHG17	388796	0,87846765	8,189757627	2,480759906	0,023811324	0,116765624	-3,805889927
202318_s_at	SENP6	26054	0,700368328	8,740678473	2,480015469	0,023847599	0,116851356	-3,80728555
221958_s_at	WLS	79971	-1,46606361	8,421717637	-2,47848824	0,023922182	0,11712451	-3,810148102
214624_at	UPK1A	11045	-1,027086123	6,995989623	-2,476956106	0,023997226	0,117217184	-3,813019042
204546_at	KIAA0513	9764	-0,73304672	8,07053287	-2,476952073	0,023997424	0,117217184	-3,813026598
210119_at	KCNJ15	3772	0,671820119	6,103661362	2,476947171	0,023997664	0,117217184	-3,813035781
202794_at	INPP1	3628	0,595738421	8,817107532	2,47449393	0,024118288	0,117713907	-3,817631012
218652_s_at	PIGG	54872	-0,705848372	9,201929872	-2,472439396	0,024219748	0,118116389	-3,821477811
202554_s_at	GSTM3	2947	-1,453876753	9,012426278	-2,471810027	0,024250909	0,11817567	-3,822655915
220477_s_at	TMEM230	29058	-0,498811302	8,513202363	-2,471079467	0,024287128	0,118259484	-3,824023265
203513_at	SPG11	80208	-0,498165982	9,541028912	-2,46988441	0,024346484	0,118435249	-3,826259589
33323_r_at	SFN	2810	1,249090956	11,32495401	2,469586163	0,024361319	0,118435249	-3,826817625
203428_s_at	ASF1A	25842	1,175398882	8,573032942	2,467052349	0,024487695	0,118891836	-3,831557277
217851_s_at	PRELID3B	51012	0,786318974	8,652333404	2,466734441	0,024503595	0,118891836	-3,832151785
219570_at	KIF16B	55614	-0,569854135	5,922864415	-2,46655451	0,024512598	0,118891836	-3,832488251
201415_at	GSS	2937	-0,70407565	9,557143217	-2,465254738	0,024577727	0,118987773	-3,834918459
201786_s_at	ADAR	103	0,662830714	11,93001029	2,465103686	0,024585307	0,118987773	-3,835200845
200880_at	DNAJA1	3301	0,78239718	10,93892743	2,465014439	0,024589786	0,118987773	-3,835367687
218308_at	TACC3	10460	0,601977882	7,28109537	2,464081289	0,024636667	0,119121923	-3,837111973
204384_at	GOLGA2	2801	-0,699338212	7,166409294	-2,463633023	0,024659217	0,119130234	-3,837949784
209512_at	HSDL2	84263	-0,54053876	6,172359755	-2,463285691	0,024676703	0,119130234	-3,838598902
210146_x_at	LILRB2	10288	0,556674819	5,171449985	2,462562191	0,024713165	0,119152413	-3,839950889
201924_at	AFF1	4299	-0,903538048	9,747334769	-2,462434165	0,024719622	0,119152413	-3,84019011
213521_at	PTPN18	26469	0,49194544	9,566740478	2,460680185	0,02480825	0,119402631	-3,843466896
205691_at	SYNGR3	9143	0,847077409	6,306421075	2,460646812	0,024809939	0,119402631	-3,843529231
212503_s_at	DIP2C	22982	0,644527212	8,402741962	2,459507512	0,024867671	0,119515356	-3,845657081
208885_at	LCP1	3936	0,532576924	9,148707727	2,459134123	0,024886619	0,119515356	-3,846354354
201948_at	GNL2	29889	0,615650526	9,370491194	2,459047362	0,024891024	0,119515356	-3,846516367
208758_at	ATIC	471	-0,554934377	10,39448354	-2,457888134	0,024949948	0,119665005	-3,84868078
212709_at	NUP160	23279	0,777444936	6,253693716	2,457677258	0,024960681	0,119665005	-3,849074459
218010_x_at	PPDPF	79144	-0,477859183	8,084626922	-2,457005525	0,024994899	0,119736734	-3,850328398
205594_at	ZNF652	22834	-1,494476375	7,727564158	-2,456101089	0,025041041	0,11980881	-3,852016478
212686_at	PPM1H	57460	-0,915183062	7,46818344	-2,455955409	0,025048481	0,11980881	-3,852288353
212096_s_at	MTUS1	57509	-1,111561992	9,394412208	-2,455153102	0,025089491	0,119879831	-3,853785533
222120_at	ZNF764	92595	-0,482776395	7,627315668	-2,454910815	0,025101888	0,119879831	-3,854237618
207543_s_at	P4HA1	5033	-1,029894445	10,88589702	-2,453218865	0,025188621	0,120201723	-3,857394065
213102_at	ACTR3	10096	0,508343144	10,70144385	2,452316003	0,025235019	0,120316029	-3,859078003
214036_at	EFNA5	1946	0,633232969	8,830363163	2,452000075	0,025251273	0,120316029	-3,859667175
211421_s_at	RET	5979	-1,55931875	7,605792351	-2,451235439	0,025290655	0,120411402	-3,861092994
202575_at	CRABP2	1382	1,527882137	9,617613112	2,450839816	0,025311053	0,12041632	-3,861830633
217922_at	MAN1A2	10905	0,512257808	9,396926152	2,449752547	0,025367194	0,12059114	-3,86385756
204993_at	GNAZ	2781	0,643055006	7,482320078	2,4491135	0,025400245	0,120606236	-3,8650487
218715_at	UTP6	55813	0,479590848	9,417676364	2,448941229	0,025409162	0,120606236	-3,865369777
221553_at	MAGT1	84061	-0,589775069	6,817927662	-2,448245797	0,025445188	0,120685108	-3,866665807
202412_s_at	USP1	7398	0,936229689	8,6208462	2,447639587	0,02547663	0,12074214	-3,867795421
208837_at	TMED3	23423	-0,784866286	11,57691685	-2,44717646	0,025500677	0,120764057	-3,868658326
219335_at	ARMCX5	64860	-0,524978668	7,671155202	-2,446346723	0,025543811	0,120864706	-3,870204112
221210_s_at	NPL	80896	0,92754676	7,080370934	2,445965425	0,025563656	0,120864706	-3,870914383
203550_s_at	FAM189B	10712	0,565843558	10,35995096	2,445646933	0,025580243	0,120864706	-3,871507621
201012_at	ANXA1	301	0,836955714	11,09404764	2,445022141	0,025612813	0,120926703	-3,872671281
220945_x_at	MANSC1	54682	-0,898324757	7,990782478	-2,443084563	0,025714063	0,121309284	-3,876279093
205513_at	TCN1	6947	-0,827674831	8,227747125	-2,441964139	0,025772784	0,121309284	-3,878364739
202562_s_at	C14orf1	11161	-0,707189482	9,369141329	-2,441862976	0,025778092	0,121309284	-3,878553028
203217_s_at	ST3GAL5	8869	-0,666476257	8,860560298	-2,441642138	0,025789683	0,121309284	-3,878964052
213419_at	APBB2	323	-0,739455804	7,34425443	-2,441609599	0,025791392	0,121309284	-3,879024612
219255_x_at	IL17RB	55540	0,649362992	7,845723657	2,440911756	0,025828054	0,121380272	-3,880323317
203713_s_at	LLGL2	3993	-0,817222489	6,299621695	-2,440579519	0,025845526	0,121380272	-3,880941559
212061_at	U2SURP	23350	0,680585509	7,719280091	2,438683975	0,025945423	0,121670652	-3,884468114
207677_s_at	NCF4	4689	0,716069849	6,322209344	2,438506389	0,0259548	0,121670652	-3,884798438
202086_at	MX1	4599	1,26246656	10,64670343	2,438293254	0,025966059	0,121670652	-3,885194871
202117_at	ARHGAP1	392	-0,557847925	11,1854123	-2,435137407	0,026133306	0,122362123	-3,891062858
209834_at	CHST3	9469	0,550538856	8,686032936	2,433542775	0,0262182	0,12254244	-3,894026563
210007_s_at	GPD2	2820	-0,875899116	6,236567183	-2,433138182	0,026239781	0,12254244	-3,894778374
204340_at	TMEM187	8269	-0,639964564	8,181402227	-2,433080319	0,026242869	0,12254244	-3,894885889
207549_x_at	CD46	4179	-0,541241001	8,757785025	-2,432934566	0,026250648	0,12254244	-3,89515671
218248_at	FAM111A	63901	-0,557631274	9,499988153	-2,429535856	0,026432664	0,123233252	-3,901469589
209606_at	CYTIP	9595	1,109194084	7,691793887	2,429394528	0,026440259	0,123233252	-3,901732007
218005_at	ZNF22	7570	0,674662689	10,10558054	2,428708443	0,026477155	0,123233252	-3,903005825
212956_at	TBC1D9	23158	-0,983746838	10,26000743	-2,428694481	0,026477907	0,123233252	-3,903031745
200620_at	TMEM59	9528	-0,648809259	11,65590738	-2,427832103	0,026524354	0,123318267	-3,904632633
222233_s_at	DCLRE1C	64421	0,645805653	7,137004548	2,426997698	0,026569368	0,123318267	-3,906181334
220293_at	CATSPERB	79820	-1,159014776	5,876798141	-2,426827526	0,026578557	0,123318267	-3,906497153
209053_s_at	WHSC1	7468	0,548808992	7,580698702	2,426494853	0,026596529	0,123318267	-3,907114523
209457_at	DUSP5	1847	-0,879040597	8,267514759	-2,426484431	0,026597092	0,123318267	-3,907133863
221877_at	IRGQ	126298	-0,45182295	9,377152992	-2,426150073	0,026615168	0,123318267	-3,907754318
205055_at	ITGAE	3682	0,612232604	9,747362276	2,424064816	0,026728158	0,123697529	-3,911622933
218528_s_at	RNF38	152006	0,5863278	9,18437382	2,423905499	0,026736809	0,123697529	-3,911918436
208546_x_at	HIST1H2BH	8345	-0,783661088	7,239354417	-2,422015196	0,026839656	0,123995324	-3,915423897
219316_s_at	FLVCR2	55640	0,608381222	8,071278467	2,421880209	0,026847015	0,123995324	-3,915674174
205269_at	LCP2	3937	0,9809737	5,572283768	2,421403561	0,026873014	0,123995324	-3,916557862
202113_s_at	SNX2	6643	0,731292701	8,247643638	2,421178084	0,02688532	0,123995324	-3,916975862
202633_at	TOPBP1	11073	0,628401312	9,086773577	2,420893092	0,026900883	0,123995324	-3,917504163
219033_at	PARP8	79668	-0,610444185	7,924624054	-2,419934633	0,026953285	0,124144834	-3,919280686
204663_at	ME3	10873	0,486127217	7,333026777	2,419393466	0,026982914	0,124149902	-3,920283602
222027_at	NUCKS1	64710	0,593012671	8,309319084	2,419022253	0,027003256	0,124149902	-3,92097149
217788_s_at	GALNT2	2590	0,643954772	10,04164672	2,418821128	0,027014284	0,124149902	-3,921344169
213566_at	RNASE6	6039	0,920953617	9,53969377	2,41740116	0,027092259	0,124416298	-3,923974917
213524_s_at	G0S2	50486	1,307444013	8,878842108	2,414636479	0,027244684	0,125023947	-3,929094881
204430_s_at	SLC2A5	6518	0,705568733	7,42134328	2,413809469	0,027290436	0,125141543	-3,930625895
218889_at	NOC3L	64318	0,662501488	8,905530118	2,41343122	0,027311386	0,125145318	-3,931326049
209837_at	AP4M1	9179	-0,452585689	7,681515624	-2,412023056	0,027389511	0,125410881	-3,933932161
218494_s_at	SLC2A4RG	56731	-0,729307801	7,620726465	-2,41023282	0,027489136	0,125774426	-3,937244328
209104_s_at	NHP2	55651	0,571043827	11,41721625	2,409798414	0,027513361	0,125792706	-3,938047859
203185_at	RASSF2	9770	0,848864517	8,081167151	2,409283626	0,027542095	0,125831557	-3,938999983
210538_s_at	BIRC3	330	1,208000594	5,657966866	2,408587967	0,02758097	0,125916646	-3,940286483
218698_at	APIP	51074	0,525386195	9,271662619	2,408014373	0,027613062	0,125970669	-3,941347111
202440_s_at	ST5	6764	0,5899322	8,436361437	2,406714791	0,027685903	0,126210369	-3,943749709
217992_s_at	EFHD2	79180	0,526024365	7,784624754	2,405998443	0,027726131	0,126267239	-3,945073792
204679_at	KCNK1	3775	-0,675495176	9,451480146	-2,405769633	0,027738991	0,126267239	-3,945496678
219544_at	BORA	79866	0,502274373	6,948724877	2,404764681	0,027795543	0,126364971	-3,947353805
201728_s_at	KIAA0100	9703	-0,858394072	9,095165392	-2,404665924	0,027801107	0,126364971	-3,947536285
218823_s_at	KCTD9	54793	0,986701183	7,014047355	2,403131128	0,0278877	0,126600773	-3,950371775
221652_s_at	ASUN	55726	0,824783654	9,29884426	2,40302485	0,027893705	0,126600773	-3,950568088
209348_s_at	MAF	4094	0,788470746	8,125661503	2,4021941	0,027940691	0,126721529	-3,95210248
208991_at	STAT3	6774	0,580122359	10,35036872	2,401443305	0,027983219	0,126722834	-3,953488974
221220_s_at	SCYL2	55681	-0,501882563	7,192459792	-2,401275617	0,027992725	0,126722834	-3,953798615
202127_at	PRPF4B	8899	0,554116282	8,430611804	2,401109979	0,028002119	0,126722834	-3,954104461
207181_s_at	CASP7	840	0,621244782	8,94277519	2,40014751	0,02805676	0,126877769	-3,955881432
201889_at	FAM3C	10447	1,061683991	9,147311259	2,39800312	0,02817886	0,127262211	-3,959839305
201521_s_at	NCBP2	22916	0,739366177	8,042383812	2,397685319	0,028196998	0,127262211	-3,96042572
211005_at	LAT	27040	0,639551787	7,381036347	2,397347377	0,028216297	0,127262211	-3,961049261
212067_s_at	C1R	715	0,68985841	9,749981632	2,396979391	0,028237326	0,127262211	-3,961728186
214617_at	PRF1	5551	0,617160901	7,785629907	2,396860813	0,028244106	0,127262211	-3,96194695
218502_s_at	TRPS1	7227	0,737963818	9,529313792	2,395183081	0,028340191	0,127592909	-3,965041616
202202_s_at	LAMA4	3910	0,858611452	9,086172105	2,394863292	0,02835854	0,127592909	-3,965631366
213060_s_at	CHI3L2	1117	1,252917795	7,812900184	2,393699264	0,028425425	0,127721223	-3,967777724
209598_at	PNMA2	10687	0,601113122	6,472967643	2,393652071	0,02842814	0,127721223	-3,967864733
201770_at	SNRPA	6626	0,667980267	9,487657189	2,393056263	0,028462435	0,127782977	-3,968963142
205526_s_at	KATNA1	11104	0,667142973	8,497431805	2,392407599	0,028499817	0,127858488	-3,970158844
204720_s_at	DNAJC6	9829	0,980518644	6,524091404	2,391608091	0,028545956	0,127909195	-3,971632386
203104_at	CSF1R	1436	0,751745359	8,788336255	2,391498912	0,028552262	0,127909195	-3,971833589
221636_s_at	MARC2	54996	-0,867861574	8,346837521	-2,388906124	0,028702401	0,128243047	-3,976610505
219889_at	FRAT1	10023	-0,435734492	7,898190156	-2,388164488	0,028745482	0,128243047	-3,977976424
202602_s_at	HTATSF1	27336	0,542986828	10,01044949	2,388136003	0,028747138	0,128243047	-3,978028882
211963_s_at	ARPC5	10092	0,447857312	11,49068848	2,388129128	0,028747538	0,128243047	-3,978041543
213951_s_at	PSMC3IP	29893	0,517856813	6,079419034	2,387973605	0,02875658	0,128243047	-3,978327952
204615_x_at	IDI1	3422	-0,619920675	10,7573387	-2,3876848	0,028773379	0,128243047	-3,978859785
202525_at	PRSS8	5652	-0,832379034	9,177992377	-2,387546332	0,028781437	0,128243047	-3,979114763
210117_at	SPAG1	6674	-0,833117659	5,959263317	-2,386804434	0,028824645	0,128243047	-3,980480784
201215_at	PLS3	5358	1,1238251	9,950088797	2,386751401	0,028827736	0,128243047	-3,980578425
205909_at	POLE2	5427	0,572475316	8,820754668	2,386660576	0,02883303	0,128243047	-3,980745641
218972_at	TTC17	55761	-0,675236371	9,467675664	-2,385259645	0,028914808	0,128441677	-3,983324472
213528_at	METTL18	92342	0,603205103	7,27002308	2,385027483	0,028928381	0,128441677	-3,983751763
35626_at	SGSH	6448	-0,503628425	9,077614868	-2,384834679	0,028939657	0,128441677	-3,984106603
204352_at	TRAF5	7188	0,804773296	9,057757318	2,384320791	0,028969734	0,128483455	-3,985052301
219056_at	RNASEH2B	79621	0,500247142	6,693407539	2,383267576	0,029031467	0,12857732	-3,986990201
205363_at	BBOX1	8424	1,4761849	6,544809059	2,38325415	0,029032254	0,12857732	-3,987014901
40472_at	LPCAT4	254531	0,487902102	6,850345508	2,382380009	0,029083586	0,12871298	-3,988622987
206055_s_at	SNRPA1	6627	0,546387474	10,41666363	2,381955581	0,02910854	0,128731793	-3,989403669
212979_s_at	TCAF1	9747	-0,667303981	7,946803439	-2,381246472	0,029150276	0,128802748	-3,990707835
220088_at	C5AR1	728	0,729025103	7,719637736	2,380979349	0,029166013	0,128802748	-3,991199068
219938_s_at	PSTPIP2	9050	0,66614804	6,830544934	2,380313292	0,029205287	0,128846039	-3,992423815
202122_s_at	PLIN3	10226	-0,517432045	9,017673291	-2,380110418	0,029217259	0,128846039	-3,992796826
218693_at	TSPAN15	23555	-0,755387211	7,762734539	-2,379464029	0,029255434	0,128922956	-3,993985198
218750_at	TAF1D	79101	0,774538915	7,365371579	2,378379466	0,029319594	0,129114188	-3,995978788
217836_s_at	YY1AP1	55249	0,66576984	8,729878529	2,37775397	0,029356656	0,129161613	-3,997128343
205016_at	TGFA	7039	1,37947689	7,795034758	2,377496783	0,029371907	0,129161613	-3,997600965
203077_s_at	SMAD2	4087	0,567455677	8,028624709	2,374764887	0,029534373	0,129751372	-4,002619723
218723_s_at	RGCC	28984	0,849632628	8,873378499	2,374488366	0,029550864	0,129751372	-4,003127562
218164_at	SPATA20	64847	-0,861866655	9,206836619	-2,374190767	0,029568622	0,129751372	-4,003674077
213312_at	SMIM8	57150	0,408141555	6,659863691	2,372781148	0,029652872	0,130029309	-4,006262272
212298_at	NRP1	8829	0,757838169	8,837628804	2,370220152	0,029806513	0,13061092	-4,010962577
212009_s_at	STIP1	10963	-0,484841035	7,768910716	-2,367259783	0,02998504	0,130986376	-4,01639276
220658_s_at	ARNTL2	56938	1,149474558	6,659050896	2,367229662	0,029986862	0,130986376	-4,016447992
209333_at	ULK1	8408	-0,460748742	8,024311259	-2,366967473	0,030002723	0,130986376	-4,016928759
221571_at	TRAF3	7187	0,535702246	7,982206064	2,366767477	0,030014826	0,130986376	-4,017295468
214700_x_at	RIF1	55183	0,623824003	6,406215566	2,366586591	0,030025777	0,130986376	-4,017627123
201412_at	LRP10	26020	-0,686874245	10,3060473	-2,366321692	0,030041821	0,130986376	-4,018112795
218355_at	KIF4A	24137	0,646701136	8,644667971	2,366094372	0,030055596	0,130986376	-4,018529547
205011_at	VWA5A	4013	-0,773858237	9,293140126	-2,366009825	0,03006072	0,130986376	-4,018684544
203135_at	TBP	6908	0,611136378	7,724047737	2,365091838	0,030116414	0,13113716	-4,020367286
209198_s_at	SYT11	23208	0,616332072	5,559498333	2,363061507	0,030239937	0,131582875	-4,024087895
203729_at	EMP3	2014	0,764475919	9,306330953	2,36201411	0,030303845	0,131706699	-4,026006648
200810_s_at	CIRBP	1153	-0,482953337	11,21655333	-2,361900946	0,030310757	0,131706699	-4,02621393
203553_s_at	MAP4K5	11183	0,565310428	6,889733497	2,360728454	0,030382462	0,131926082	-4,0283613
212540_at	CDC34	997	-0,562357196	8,457516709	-2,360213368	0,030414013	0,131932988	-4,02930449
202221_s_at	EP300	2033	0,560120052	7,113559827	2,36000984	0,030426488	0,131932988	-4,029677149
219243_at	GIMAP4	55303	0,851570198	9,036251217	2,359597519	0,030451776	0,131950623	-4,030432058
209112_at	CDKN1B	1027	0,952414833	9,797935966	2,357738157	0,030566056	0,132334304	-4,033835512
218271_s_at	PARL	55486	0,456664121	9,931248567	2,357253346	0,03059592	0,132334304	-4,034722711
213696_s_at	MED8	112950	0,518963406	8,24852467	2,357119486	0,03060417	0,132334304	-4,034967658
217929_s_at	KIAA0319L	79932	-0,442591518	8,694363002	-2,354429066	0,030770432	0,132682695	-4,039889321
221488_s_at	CUTA	51596	0,493357749	12,00508766	2,354105448	0,030790488	0,132682695	-4,040481137
200699_at	KDELR2	11014	-0,607721163	10,95835586	-2,353607813	0,030821352	0,132682695	-4,041391107
202644_s_at	TNFAIP3	7128	0,916454259	9,699919839	2,35347229	0,030829762	0,132682695	-4,041638907
214779_s_at	SGSM3	27352	-0,425226082	8,235785508	-2,353438083	0,030831885	0,132682695	-4,041701452
209238_at	STX3	6809	-0,589021867	9,493090729	-2,352942029	0,03086269	0,132682695	-4,042608404
212588_at	PTPRC	5788	1,284751829	9,857349532	2,352935894	0,030863071	0,132682695	-4,042619619
209545_s_at	RIPK2	8767	0,585554786	8,846969085	2,352721167	0,030876414	0,132682695	-4,043012183
207196_s_at	TNIP1	10318	0,539375526	8,695470668	2,352715174	0,030876787	0,132682695	-4,043023137
213364_s_at	SNX1	6642	0,982862606	7,299245488	2,3522594	0,030905127	0,132687354	-4,043856322
218306_s_at	HERC1	8925	0,51865859	8,925205142	2,352011545	0,030920549	0,132687354	-4,044309382
212153_at	POGZ	23126	0,770251486	10,12191421	2,350763891	0,030998291	0,132929221	-4,04658964
201774_s_at	NCAPD2	9918	0,545596388	7,915354184	2,349979105	0,031047284	0,132973679	-4,048023636
219687_at	HHAT	55733	-0,509745339	6,487516483	-2,349912772	0,031051428	0,132973679	-4,04814483
204246_s_at	DCTN3	11258	0,523821733	10,11945653	2,349303508	0,031089519	0,133003417	-4,049257924
219206_x_at	TMBIM4	51643	-0,485061077	9,846852241	-2,349117556	0,031101153	0,133003417	-4,04959762
201561_s_at	CLSTN1	22883	-0,538604479	9,865819048	-2,348120714	0,03116359	0,133116592	-4,051418419
206547_s_at	PPEF1	5475	-0,677431093	6,656515555	-2,348011563	0,031170434	0,133116592	-4,051617766
220283_at	HHIPL2	79802	-1,021058642	7,38250451	-2,347019318	0,031232712	0,133291012	-4,053429742
205159_at	CSF2RB	1439	1,15398106	8,571582319	2,346111878	0,03128977	0,133442927	-4,055086519
202510_s_at	TNFAIP2	7127	0,591263488	8,936389831	2,344829062	0,031370595	0,13369593	-4,057428098
200634_at	PFN1	5216	0,767889088	9,700254307	2,339359187	0,031717426	0,135081478	-4,067405314
212526_at	SPG20	23111	0,812027764	8,120454811	2,338715625	0,031758468	0,13516369	-4,068578423
207709_at	PRKAA2	5563	-0,458515854	6,11321963	-2,334293293	0,032041831	0,136276406	-4,076635236
204518_s_at	PPIC	5480	-0,710555941	8,844933532	-2,333097941	0,032118828	0,136472163	-4,078811669
209369_at	ANXA3	306	1,353510282	8,337523558	2,33289753	0,032131754	0,136472163	-4,079176512
33494_at	ETFDH	2110	-0,644238835	6,370396276	-2,332169469	0,032178753	0,136534258	-4,080501793
205404_at	HSD11B1	3290	0,829356177	7,817029833	2,331990911	0,03219029	0,136534258	-4,08082679
